"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2648","Verify User Info & ID - Empty Last Name","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:35 UTC 2025","failed","Thu Aug 21 12:54:38 UTC 2025","Signup > Verify User Information and ID","Onboarding","",""
"","108","POST - Create PIN - No Auth Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:58 UTC 2025","passed","Thu Aug 21 12:54:58 UTC 2025","Login > Create PIN","Onboarding","",""
"","109","Verify User Info & ID - Empty Phone Number Field Copy","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:38 UTC 2025","passed","Thu Aug 21 12:54:39 UTC 2025","Signup > Verify User Information and ID","Onboarding","",""
"","107","Verify First Payment - Invalid Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:54 UTC 2025","passed","Thu Aug 21 12:54:54 UTC 2025","Signup > Verify First Payment","Onboarding","",""
"","107","Verify User Info & ID - No Auth Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:39 UTC 2025","failed","Thu Aug 21 12:54:39 UTC 2025","Signup > Verify User Information and ID","Onboarding","",""
"","112","Make First Payment - No Auth Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:53 UTC 2025","passed","Thu Aug 21 12:54:53 UTC 2025","Signup > Make First Payment","Onboarding","",""
"","124","Verify User Info & ID - Empty NIN","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:33 UTC 2025","passed","Thu Aug 21 12:54:33 UTC 2025","Signup > Verify User Information and ID","Onboarding","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","114","Create Subscription [R] - empty customer reference","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:55:05 UTC 2025","passed","Thu Aug 21 12:55:05 UTC 2025","Create Subscription","Subscription","",""
"","109","Verify User Info & ID - Invalid Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:39 UTC 2025","failed","Thu Aug 21 12:54:39 UTC 2025","Signup > Verify User Information and ID","Onboarding","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","502","Get Customer Data [R]","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:55:19 UTC 2025","passed","Thu Aug 21 12:55:19 UTC 2025","","Dashboard","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","123","Create Subscription [R] - empty token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:55:09 UTC 2025","passed","Thu Aug 21 12:55:09 UTC 2025","Create Subscription","Subscription","",""
"","252","POST - Send Login OTP","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:55 UTC 2025","failed","Thu Aug 21 12:54:55 UTC 2025","Login > Send Login OTP","Onboarding","",""
"","515","Verify First Payment - Success","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:53 UTC 2025","passed","Thu Aug 21 12:54:54 UTC 2025","Signup > Verify First Payment","Onboarding","",""
"","248","Verify Login OTP  - Invalid customer reference","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:56 UTC 2025","failed","Thu Aug 21 12:54:56 UTC 2025","Login > Verify Login OTP","Onboarding","",""
"","113","Verify First Payment - No Auth Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:54 UTC 2025","passed","Thu Aug 21 12:54:54 UTC 2025","Signup > Verify First Payment","Onboarding","",""
"","117","Verify Password - Success","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:55:00 UTC 2025","failed","Thu Aug 21 12:55:00 UTC 2025","Login > Verify Password","Onboarding","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","116","Manage Subscription [R]","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:55:11 UTC 2025","passed","Thu Aug 21 12:55:12 UTC 2025","Manage Subscription","Subscription","",""
"","805","Begin Signup","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:28 UTC 2025","passed","Thu Aug 21 12:54:29 UTC 2025","Signup > Begin Signup","Onboarding","",""
"","114","Verify User Info & ID - Empty Customer Ref","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:33 UTC 2025","passed","Thu Aug 21 12:54:33 UTC 2025","Signup > Verify User Information and ID","Onboarding","",""
"","109","Send OTP [R] - No Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:55:02 UTC 2025","passed","Thu Aug 21 12:55:02 UTC 2025","Pin/Password Management [R] Copy > Reset PIN > Send OTP","Settings","",""
"","108","Create Password - Empty Password","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:59 UTC 2025","passed","Thu Aug 21 12:54:59 UTC 2025","Login > Create Password","Onboarding","",""
"","107","Create Password - Empty Password and Password Confirmation","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:59 UTC 2025","passed","Thu Aug 21 12:54:59 UTC 2025","Login > Create Password","Onboarding","",""
"","108","Send Login OTP - empty biller code","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:55 UTC 2025","failed","Thu Aug 21 12:54:55 UTC 2025","Login > Send Login OTP","Onboarding","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","111","Get Banks [R]  - empty  customer reference","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:55:15 UTC 2025","passed","Thu Aug 21 12:55:15 UTC 2025","Get Banks","Misc","",""
"","116","Make First Payment - Incomplete Account Number","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:40 UTC 2025","failed","Thu Aug 21 12:54:40 UTC 2025","Signup > Make First Payment","Onboarding","",""
"","108","Create Password Confirmation Mismatch","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:59 UTC 2025","passed","Thu Aug 21 12:54:59 UTC 2025","Login > Create Password","Onboarding","",""
"","407","POST - Login","OnePipe PWA Instore - Automated Tests","Thu Aug 21 12:54:54 UTC 2025","failed","Thu Aug 21 12:54:54 UTC 2025","Login > Login","Onboarding","",""
