"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","126","Get Utility [R] - No Auth Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:34 UTC 2025","passed","Thu Aug 21 11:18:34 UTC 2025","Get Utility","Misc","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","129","Get Banks [R]  - Invalid token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:36 UTC 2025","passed","Thu Aug 21 11:18:36 UTC 2025","Get Banks","Misc","",""
"","126","Logout - No Auth Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:24 UTC 2025","passed","Thu Aug 21 11:18:24 UTC 2025","Logout","Onboarding","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","125","Upgrade  Subscription [R] - invalid token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:32 UTC 2025","passed","Thu Aug 21 11:18:33 UTC 2025","Upgrade Subscription","Subscription","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","131","Get Banks [R]  - empty token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:36 UTC 2025","passed","Thu Aug 21 11:18:36 UTC 2025","Get Banks","Misc","",""
"","142","Manage Biometrics - Success","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:21 UTC 2025","failed","Thu Aug 21 11:18:21 UTC 2025","Login > Manage Biometrics","Onboarding","",""
"","10","Verify OTP [R]","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:26 UTC 2025","broken","Thu Aug 21 11:18:26 UTC 2025","Pin/Password Management [R] Copy > Reset Password (For Billers Only)","Settings","",""
"","128","POST - Create PIN - Empty PIN and Empty PIN Confirmation","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:20 UTC 2025","passed","Thu Aug 21 11:18:20 UTC 2025","Login > Create PIN","Onboarding","",""
"","288","Verify Login OTP  - Invalid OTP","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:18 UTC 2025","failed","Thu Aug 21 11:18:19 UTC 2025","Login > Verify Login OTP","Onboarding","",""
"","140","Verify User Info & ID - Empty Date of Birth","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:17:53 UTC 2025","passed","Thu Aug 21 11:17:53 UTC 2025","Signup > Verify User Information and ID","Onboarding","",""
"","126","Verify First Payment - No Auth Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:16 UTC 2025","passed","Thu Aug 21 11:18:16 UTC 2025","Signup > Verify First Payment","Onboarding","",""
"","151","Verify User Info & ID - Empty Phone Number Field Copy","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:17:53 UTC 2025","passed","Thu Aug 21 11:17:53 UTC 2025","Signup > Verify User Information and ID","Onboarding","",""
"","134","Begin Signup - No Auth Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:17:43 UTC 2025","passed","Thu Aug 21 11:17:43 UTC 2025","Signup > Begin Signup","Onboarding","",""
"","129","Login - No Auth Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:17 UTC 2025","passed","Thu Aug 21 11:18:17 UTC 2025","Login > Login","Onboarding","",""
"","131","Verify First Payment - Empty Transaction Reference","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:16 UTC 2025","passed","Thu Aug 21 11:18:16 UTC 2025","Signup > Verify First Payment","Onboarding","",""
"","134","Manage Biometrics - Empty PIN","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:21 UTC 2025","failed","Thu Aug 21 11:18:21 UTC 2025","Login > Manage Biometrics","Onboarding","",""
"","130","Verify User Info & ID - Empty Customer Ref","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:17:46 UTC 2025","passed","Thu Aug 21 11:17:47 UTC 2025","Signup > Verify User Information and ID","Onboarding","",""
"","129","Set New PIN - Success","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:24 UTC 2025","failed","Thu Aug 21 11:18:24 UTC 2025","Pin/Password Management [R] Copy > Reset PIN > Set New PIN","Settings","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","11","Change Password [R]","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:26 UTC 2025","broken","Thu Aug 21 11:18:26 UTC 2025","Pin/Password Management [R] Copy > Change Password","Settings","",""
"","128","POST - Verify PIN - Wrong pin","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:20 UTC 2025","failed","Thu Aug 21 11:18:20 UTC 2025","Login > Verify PIN","Onboarding","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","3242","Create Subscription [R] - Invalid account number","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:27 UTC 2025","passed","Thu Aug 21 11:18:30 UTC 2025","Create Subscription","Subscription","",""
"","409","Login - Invalid customer reference","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:16 UTC 2025","passed","Thu Aug 21 11:18:17 UTC 2025","Login > Login","Onboarding","",""
"","139","Create Password - Empty Password and Password Confirmation","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:22 UTC 2025","passed","Thu Aug 21 11:18:22 UTC 2025","Login > Create Password","Onboarding","",""
"","142","Verify User Info & ID - Invalid Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:17:53 UTC 2025","failed","Thu Aug 21 11:17:53 UTC 2025","Signup > Verify User Information and ID","Onboarding","",""
"","135","Manage Biometrics - Wrong PIN","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:21 UTC 2025","failed","Thu Aug 21 11:18:21 UTC 2025","Login > Manage Biometrics","Onboarding","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","148","Upgrade  Subscription [R] - No auth token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:33 UTC 2025","passed","Thu Aug 21 11:18:33 UTC 2025","Upgrade Subscription","Subscription","",""
"","133","POST - Create PIN - Success","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:19 UTC 2025","passed","Thu Aug 21 11:18:19 UTC 2025","Login > Create PIN","Onboarding","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","139","Create Subscription [R] - empty customer reference","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:27 UTC 2025","passed","Thu Aug 21 11:18:27 UTC 2025","Create Subscription","Subscription","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","130","Get Tnc [R] - Empty Utility Field","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:35 UTC 2025","passed","Thu Aug 21 11:18:35 UTC 2025","Get TnC","Misc","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","314","Get Customer Data [R]","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:40 UTC 2025","passed","Thu Aug 21 11:18:41 UTC 2025","","Dashboard","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","138","Get Banks [R]  - empty  customer reference","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:36 UTC 2025","passed","Thu Aug 21 11:18:36 UTC 2025","Get Banks","Misc","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","827","Create Subscription [R]","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:26 UTC 2025","passed","Thu Aug 21 11:18:27 UTC 2025","Create Subscription","Subscription","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","340","Get Utility [R] - Success","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:34 UTC 2025","passed","Thu Aug 21 11:18:34 UTC 2025","Get Utility","Misc","",""
"","146","Make First Payment - Empty Terms and Condition","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:15 UTC 2025","passed","Thu Aug 21 11:18:15 UTC 2025","Signup > Make First Payment","Onboarding","",""
"","124","Set New PIN - Invalid Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:24 UTC 2025","passed","Thu Aug 21 11:18:24 UTC 2025","Pin/Password Management [R] Copy > Reset PIN > Set New PIN","Settings","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","125","Manage Subscription [R]","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:33 UTC 2025","passed","Thu Aug 21 11:18:33 UTC 2025","Manage Subscription","Subscription","",""
"","129","POST - Verify PIN","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:20 UTC 2025","failed","Thu Aug 21 11:18:20 UTC 2025","Login > Verify PIN","Onboarding","",""
"","2723","Verify User Info & ID - Empty First Name","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:17:47 UTC 2025","failed","Thu Aug 21 11:17:49 UTC 2025","Signup > Verify User Information and ID","Onboarding","",""
"","133","POST - Create PIN - Confirm PIN Mismatch","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:19 UTC 2025","passed","Thu Aug 21 11:18:20 UTC 2025","Login > Create PIN","Onboarding","",""
"","1025","Lookup Bank account [R] - Invalid account number","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:38 UTC 2025","passed","Thu Aug 21 11:18:39 UTC 2025","Lookup Bank Account","Misc","",""
"","139","Verify Password - Empty Password","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:23 UTC 2025","passed","Thu Aug 21 11:18:23 UTC 2025","Login > Verify Password","Onboarding","",""
"","131","Send Login OTP - invalid token Copy","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:18 UTC 2025","failed","Thu Aug 21 11:18:18 UTC 2025","Login > Send Login OTP","Onboarding","",""
"","127","Get Countries [R] - No Auth Token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:37 UTC 2025","passed","Thu Aug 21 11:18:37 UTC 2025","Get Countries","Misc","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","131","Get Tnc [R] - Empty Customer Reference","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:35 UTC 2025","passed","Thu Aug 21 11:18:35 UTC 2025","Get TnC","Misc","",""
"","281","Customers [R]","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:40 UTC 2025","passed","Thu Aug 21 11:18:40 UTC 2025","Customers","Dashboard","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","128","Create Subscription [R] - empty token","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:30 UTC 2025","passed","Thu Aug 21 11:18:30 UTC 2025","Create Subscription","Subscription","",""
"List of data to Cach offlne

1. Accounts
    
    1. All accounts and their last balance
        
2. Loan Limits
    
3. Membership status
    
4. Onboard Approval Status","131","Get Utility [R] - Empty Utility Field","OnePipe PWA Instore - Automated Tests","Thu Aug 21 11:18:34 UTC 2025","passed","Thu Aug 21 11:18:34 UTC 2025","Get Utility","Misc","",""
